uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,tagID,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,hairSampleContents,voucherSampleID,measuredBy,recordedBy,remarks
75e673b9-79d5-488f-91e5-e66b119eb31e,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,J6,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,3 - trap door open or closed w/ spoor left,,2014-08-23,,,,,,NEON.DOC.001908vA,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
6a53591b-2cc8-402c-a5fc-ba7a84962e3b,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,J5,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,6 - trap set and empty,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
7dbe7f02-aa7e-464c-ab57-4856c96ae586,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,J4,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,6 - trap set and empty,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
c6e19f8b-4286-419a-846a-2117a85e9a19,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,C10,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,6 - trap set and empty,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
5a9d2f5e-5c7e-4484-a0b0-a3d9386452f3,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,J3,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,6 - trap set and empty,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
0f6c0700-35ab-4e4d-a5cf-595d8f382d01,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,J2,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,6 - trap set and empty,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
124a0b30-bc35-423e-aa7c-17c39598513a,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,J1,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,5 - capture,,2014-08-23,NEON.MAM.D02.R1002,PELE,Peromyscus leucopus,species,,NEON.DOC.001908vA,N,F,Y,,,adult,,enlarged,pregnant,plugged,19,,,,30,,,,,,SCBI.20140823.R1002.F,fresh,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
f7b4eb77-7d82-4b47-bf7d-737cf931ec78,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,B6,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,2 - trap disturbed/door closed but empty,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
ab668396-3b0d-4926-bc6a-5d74828bedef,F15EAC82F1FC4DED8F005F0CCE32A2CE,SCBI_004.mammalGrid.mam,D02,SCBI,SCBI_004,B7,distributed,deciduousForest,38.898043,-78.145419,WGS84,45.3,307.9,0.3,6 - trap set and empty,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=,
3257353c-4bf7-4754-ae04-53ca2f201555,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,D6,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
1a14c6a7-eaab-458f-b841-75c9e9ae667f,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,D7,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
0ba050f0-01f5-41bf-b4f8-e2fbbbd505ee,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,D8,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
b24da200-403c-4fd1-803a-a4fd2de6edbd,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,D9,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
c2d44bf8-83c5-42f7-8906-aa71275e86c5,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C2,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
9fc6aca1-3200-4f3e-88bf-8c59b252014a,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C1,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
209b99d5-b0ce-4de2-9b80-2746ed4e500a,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B10,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
7f5376cc-75bd-4015-9375-26238962e8f8,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C5,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
700a86ea-b417-40fd-a4c0-68059d050e13,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C6,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
a5a25998-8b4c-449f-a4c0-a308614a35f1,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C3,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
a9031345-00e6-4a26-8a09-5ef118e602ed,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C4,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
7059d8e3-c12a-4d79-8d7d-7c392fc54b44,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C9,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
fb492b4b-058f-45e8-9c9d-042b7cc5c0e2,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C7,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
91312be2-a23e-42c5-9807-3c4bd4abd34f,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C8,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
a278995e-d77d-4033-a76a-38b7f089d310,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B1,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
41c0f3f7-0aae-47ba-b5ba-18a0cec2dd4d,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,E10,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
012faf99-17bd-4eb2-a4db-3f4aa002d8c3,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J9,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
8da17163-69bd-4c11-83ad-315864efb6aa,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J8,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
5fd897fe-c993-476c-9153-4f54784a65e9,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J7,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
1a5476e2-ca5b-42b0-b9c1-9b4bc8ab8d0f,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J6,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
bd014d08-8f6f-4381-9258-e94370d18044,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J5,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
281d9c18-b0ca-4f5c-b082-0607623352a3,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J4,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
e346cfd6-129e-43a2-807a-b2eaf98b9a53,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,C10,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
70eacdc9-5265-4809-9e96-5b2ca906db39,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J3,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
716b9d60-7e19-4159-ad20-2379307010a3,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J2,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
7409f0ab-301d-4ef4-a643-1a4d126efeed,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,J1,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
34a6506f-f00e-4cad-8a10-28376f696b8e,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B6,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
eb92db8a-8412-480c-8649-ab6d16704444,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B7,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
0b131e27-2fc3-46a3-aa38-b59408ad8c39,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B8,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
e3c06f43-3a8c-4c89-81ad-2632bf388d81,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B9,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
e9716d26-6ae2-427c-828b-6ac7d52e7214,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B2,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
e65da9a2-0e4d-413b-b782-2fdae5a2b951,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B3,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
57b01be0-b0a9-47db-a66b-a9b3366e85e5,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B4,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
1ea1d7d7-2845-470c-bb22-4507c7b5ba7a,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,B5,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
f8a42863-8e51-4a08-9efe-869c474cb170,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,G10,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
bb87d19b-0c73-47f8-b4f2-90c7ee3ec4bd,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I9,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
bc6e4ccb-99d8-45af-8a0e-dbd56637b0c7,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I6,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
21ea66ba-f554-4b6f-8774-706af48cdd6d,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I5,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
47a3a1dc-0eee-405e-87cb-5cc8a5ac572d,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I8,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
44bdad42-bbb9-4fdf-a1f4-43980928a00d,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I7,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
5188d13f-7521-4f6b-a71f-95a87d100e79,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I2,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
c11cc64a-3da0-4a61-8499-0ccaac5ef957,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I10,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
61994891-b880-48b9-ba88-49d54025c28f,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I1,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
eb153720-028e-4649-9716-edad3ac925c1,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I4,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
0386c0ae-0dd4-4dbd-8ab6-1d52ddff58db,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,A9,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
8527e6e4-c340-440d-9426-32f3896b3454,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,I3,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
c3cb3bb1-f57e-4fbe-8aef-7c60503ac021,79BAB03490E74C2C95A6E2D09DA0A8CD,SCBI_003.mammalGrid.mam,D02,SCBI,SCBI_003,A7,distributed,deciduousForest,38.884303,-78.12146,WGS84,45.2,556.3,0.4,1 - trap not set,,2014-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PJFp7Bz5yt0i7NbdgCZwd9JF8pNuCrFS,esNjjubcI51hdInmRHEEIrFR4+oIJtuN,
